objectid,storyingid,mapobjectid,filename,youtubeid,,title,date,date is approximate?,description,subject,location,degree-latitude,degree-longitude,format,latitude,longitude,type,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
storying484,SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0326,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0326.avi,,,SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0326,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0326.avi,,
storying485,SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0328,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0328.avi,,,SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0328,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0328.avi,,
storying486,SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0330,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0330.avi,,,SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0330,,,,,Salmo-Priest Critical Habitat;Little Snowy Ridge Funnel,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowyridgefunnel-IMAG0330.avi,,
storying487,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0002,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0002.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0002,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0002.avi,,
storying488,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0003,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0003.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0003,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0003.avi,,
storying489,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0004,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0004.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0004,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0004.avi,,
storying490,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0005,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0005.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0005,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0005.avi,,
storying491,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0006,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0006.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0006,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0006.avi,,
storying492,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0007,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0007.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0007,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0007.avi,,
storying493,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0008,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0008.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0008,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0008.avi,,
storying494,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0009,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0009.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0009,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0009.avi,,
storying495,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0010,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0010.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0010,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0010.avi,,
storying496,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0011,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0011.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0011,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0011.avi,,
storying497,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0012,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0012.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0012,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0012.avi,,
storying498,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0013,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0013.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0013,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0013.avi,,
storying499,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0014,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0014.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0014,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0014.avi,,
storying500,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0015,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0015.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0015,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0015.avi,,
storying501,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0016,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0016.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0016,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0016.avi,,
storying502,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0017,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0017.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0017,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0017.avi,,
storying503,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0018,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0018.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0018,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0018.avi,,
storying504,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0019,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0019.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0019,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0019.avi,,
storying505,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0020,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0020.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0020,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0020.avi,,
storying506,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0021,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0021.avi,EYkdyejQ3hM,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0021,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0021.avi,,
storying507,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0022,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0022.avi,H6uQyRLdDIg,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0022,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0022.avi,,
storying508,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0023,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0023.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0023,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0023.avi,,
storying509,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0024,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0024.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0024,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0024.avi,,
storying510,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0025,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0025.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0025,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0025.avi,,
storying511,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0026,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0026.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0026,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0026.avi,,
storying512,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0027,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0027.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0027,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0027.avi,,
storying513,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0028,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0028.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0028,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0028.avi,,
storying514,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0029,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0029.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0029,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0029.avi,,
storying515,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0030,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0030.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0030,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0030.avi,,
storying516,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0031,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0031.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0031,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0031.avi,,
storying517,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0032,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0032.avi,,,SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0032,,,,,Salmo-Priest Critical Habitat;Little Snowy Saddle South,,,video/avi,48.977655,-117.001221,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitat-LittleSnowysaddlesouth-IMAG0032.avi,,
storying518,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0002,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0002,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0002.avi,,,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0002,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0002.avi,,
storying519,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0004,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0004.avi,,,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0004,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0004.avi,,
storying520,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0006,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0006.avi,,,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0006,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0006.avi,,
storying521,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0008,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0008.avi,,,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0008,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0008.avi,,
storying522,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0010,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0010.avi,,,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0010,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0010.avi,,
storying523,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0012,,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0012.avi,,,SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0012,,,,,Salmo-Priest Critical Habitat;SnowyTop South Basin,,,video/avi,48.983664,-116.999382,Image; MovingImage,eng,,,video,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/videos/SalmoPriest-CriticalHabitatSnowyTopsouthbasin-IMAG0012.avi,,
